7,7.3872e+05,1,1,1,3,4,4,119,90,-99,-99,-99,-10000,0
7,7.3872e+05,1,1,2,2,2,2,57,270,67,1,3744.7,0,0
7,7.3872e+05,1,1,3,2,1,1,20,90,78,1,3135.9,0,0
7,7.3872e+05,1,1,4,4,4,4,119,270,67,1,2001,0,0
7,7.3872e+05,1,1,5,2,3,3,80,270,67,1,1896.1,1039.1,1039.1
7,7.3872e+05,1,1,6,1,4,4,134,90,67,0,2721.9,-10000,0
7,7.3872e+05,1,1,7,1,2,2,57,90,78,1,2731.3,0,0
7,7.3872e+05,1,1,8,2,4,4,134,270,67,1,5267.7,0,0
7,7.3872e+05,1,1,9,4,3,3,95,90,78,1,1159.6,840.38,840.38
7,7.3872e+05,1,1,10,3,2,2,64,270,67,1,1712.3,287.73,1128.1
7,7.3872e+05,1,1,11,3,1,1,10,270,67,1,2610.1,0,1128.1
7,7.3872e+05,1,1,12,3,3,3,95,90,78,1,5855.9,0,1128.1
7,7.3872e+05,1,1,13,1,1,1,20,270,67,1,2571.6,0,1128.1
7,7.3872e+05,1,1,14,1,3,3,80,90,67,0,1298.6,-10000,0
7,7.3872e+05,1,1,15,4,1,1,10,270,67,1,5349.3,0,0
7,7.3872e+05,1,1,16,4,2,2,64,90,78,1,4644.7,0,0
7,7.3872e+05,1,2,1,2,7,3,80,270,67,1,1985.8,142.37,142.37
7,7.3872e+05,1,2,2,4,6,2,64,90,78,1,1872.9,127.07,269.44
7,7.3872e+05,1,2,3,2,8,4,134,90,78,1,1796.9,2030.8,2300.3
7,7.3872e+05,1,2,4,3,6,2,64,270,67,1,2803.3,0,2300.3
7,7.3872e+05,1,2,5,4,8,4,119,90,78,1,1856.8,143.2,2443.5
7,7.3872e+05,1,2,6,1,7,3,80,270,67,1,4885.7,0,2443.5
7,7.3872e+05,1,2,7,4,5,1,10,90,78,1,4518.8,0,2443.5
7,7.3872e+05,1,2,8,1,8,4,134,270,67,1,1960.6,393.82,2837.3
7,7.3872e+05,1,2,9,3,5,1,10,90,78,1,3216,0,2837.3
7,7.3872e+05,1,2,10,2,6,2,57,90,78,1,1741.2,2588.4,5425.7
7,7.3872e+05,1,2,11,1,5,1,20,270,67,1,2246.4,0,5425.7
7,7.3872e+05,1,2,12,4,7,3,95,90,78,1,986.34,1013.7,6439.3
7,7.3872e+05,1,2,13,3,8,4,119,270,67,1,2137.6,0,6439.3
7,7.3872e+05,1,2,14,3,7,3,95,270,-99,-99,-99,-10000,0
7,7.3872e+05,1,2,15,2,5,1,20,270,67,1,1208.5,7915.2,7915.2
7,7.3872e+05,1,2,16,1,6,2,57,90,78,1,1325.5,6744.7,14660
7,7.3872e+05,1,3,1,4,9,1,10,270,67,1,3511.5,0,14660
7,7.3872e+05,1,3,2,2,10,2,57,90,78,1,2737.1,0,14660
7,7.3872e+05,1,3,3,4,11,3,95,270,67,1,2585.9,0,14660
7,7.3872e+05,1,3,4,3,9,1,10,90,78,1,2569.1,0,14660
7,7.3872e+05,1,3,5,1,12,4,134,90,78,1,3473.3,0,14660
7,7.3872e+05,1,3,6,1,11,3,80,90,78,1,2211.7,0,14660
7,7.3872e+05,1,3,7,1,9,1,20,90,78,1,1169.6,8304.2,22964
7,7.3872e+05,1,3,8,2,12,4,134,270,67,1,1064.1,9358.9,32323
7,7.3872e+05,1,3,9,1,10,2,57,270,67,1,932.08,10679,43002
7,7.3872e+05,1,3,10,3,11,3,95,90,78,1,1869.4,130.64,43133
7,7.3872e+05,1,3,11,3,10,2,64,270,67,1,1329.3,670.69,43804
7,7.3872e+05,1,3,12,3,12,4,119,270,67,1,1450.6,549.41,44353
7,7.3872e+05,1,3,13,2,11,3,80,90,78,1,1589.9,4101.4,48454
7,7.3872e+05,1,3,14,4,12,4,119,270,67,1,1660.1,339.94,48794
7,7.3872e+05,1,3,15,4,10,2,64,90,78,1,1088.6,911.42,49706
7,7.3872e+05,1,3,16,2,9,1,20,270,67,1,3724.3,0,49706
7,7.3872e+05,1,4,1,1,16,4,134,90,78,1,2045.4,0,49706
7,7.3872e+05,1,4,2,3,13,1,10,90,78,1,2202.7,0,49706
7,7.3872e+05,1,4,3,4,14,2,64,270,67,1,1121.1,878.92,50585
7,7.3872e+05,1,4,4,3,16,4,119,90,78,1,1083.1,916.86,51502
7,7.3872e+05,1,4,5,2,13,1,20,90,78,1,3974,0,51502
7,7.3872e+05,1,4,6,4,16,4,119,270,67,1,2108.7,0,51502
7,7.3872e+05,1,4,7,2,14,2,57,90,78,1,1487.2,5127.7,56629
7,7.3872e+05,1,4,8,2,15,3,80,270,67,1,3608.5,0,56629
7,7.3872e+05,1,4,9,2,16,4,134,90,67,0,4430.9,-10000,46629
7,7.3872e+05,1,4,10,4,15,3,95,270,67,1,986.38,1013.6,47643
7,7.3872e+05,1,4,11,4,13,1,10,90,78,1,4633.8,0,47643
7,7.3872e+05,1,4,12,3,15,3,95,90,78,1,4094.9,0,47643
7,7.3872e+05,1,4,13,3,14,2,64,270,67,1,1169.7,830.32,48473
7,7.3872e+05,1,4,14,1,13,1,20,270,67,1,1521,4790.3,53263
7,7.3872e+05,1,4,15,1,15,3,80,270,67,1,3674.2,0,53263
7,7.3872e+05,1,4,16,1,14,2,57,270,67,1,1550.1,4499.5,57763
7,7.3872e+05,1,5,1,3,17,1,10,270,67,1,1421.5,578.5,58341
7,7.3872e+05,1,5,2,3,18,2,64,90,67,0,1139.9,-10000,48341
7,7.3872e+05,1,5,3,4,20,4,119,90,78,1,1733.2,266.85,48608
7,7.3872e+05,1,5,4,1,17,1,20,270,67,1,1468.7,5313.5,53922
7,7.3872e+05,1,5,5,2,19,3,80,90,78,1,4136.3,0,53922
7,7.3872e+05,1,5,6,4,17,1,10,270,67,1,1944.9,55.148,53977
7,7.3872e+05,1,5,7,3,19,3,95,90,78,1,2025.9,0,53977
7,7.3872e+05,1,5,8,4,18,2,64,270,67,1,1287.6,712.37,54689
7,7.3872e+05,1,5,9,1,20,4,134,90,67,0,1922.6,-10000,44689
7,7.3872e+05,1,5,10,1,19,3,80,270,67,1,3907.1,0,44689
7,7.3872e+05,1,5,11,3,20,4,119,90,78,1,1365.9,634.07,45323
7,7.3872e+05,1,5,12,2,18,2,57,270,67,1,2821.9,0,45323
7,7.3872e+05,1,5,13,4,19,3,95,90,78,1,4931.2,0,45323
7,7.3872e+05,1,5,14,2,20,4,134,270,67,1,2074.7,0,45323
7,7.3872e+05,1,5,15,2,17,1,20,90,78,1,3575,0,45323
7,7.3872e+05,1,5,16,1,18,2,57,270,67,1,2230.8,0,45323
7,7.3872e+05,1,6,1,2,24,4,134,90,67,0,4488.7,-10000,35323
