19,7.3872e+05,1,1,1,1,1,1,11,270,67,1,5403.8,0,0
19,7.3872e+05,1,1,2,4,3,3,88,270,67,1,2291.3,0,0
19,7.3872e+05,1,1,3,2,1,1,11,90,78,1,4004.5,0,0
19,7.3872e+05,1,1,4,2,2,2,44,270,67,1,3610.9,0,0
19,7.3872e+05,1,1,5,4,4,4,134,270,67,1,2159.1,0,0
19,7.3872e+05,1,1,6,2,3,3,80,90,78,1,990.39,10096,10096
19,7.3872e+05,1,1,7,2,4,4,119,270,78,0,4805.8,-10000,96.053
19,7.3872e+05,1,1,8,4,2,2,50,90,78,1,3162.3,0,96.053
19,7.3872e+05,1,1,9,3,3,3,88,90,78,1,1978,21.959,118.01
19,7.3872e+05,1,1,10,3,1,1,26,90,78,1,1641.9,358.06,476.07
19,7.3872e+05,1,1,11,1,4,4,119,270,67,1,5279.6,0,476.07
19,7.3872e+05,1,1,12,1,2,2,44,90,78,1,2336.6,0,476.07
19,7.3872e+05,1,1,13,1,3,3,80,270,67,1,922.24,10778,11254
19,7.3872e+05,1,1,14,4,1,1,26,90,78,1,5994.5,0,11254
19,7.3872e+05,1,1,15,3,4,4,134,90,78,1,3873,0,11254
19,7.3872e+05,1,1,16,3,2,2,50,270,67,1,2852.8,0,11254
19,7.3872e+05,1,2,1,2,8,4,119,270,67,1,3136.8,0,11254
19,7.3872e+05,1,2,2,1,6,2,44,270,67,1,3473.8,0,11254
19,7.3872e+05,1,2,3,4,7,3,88,90,78,1,4869.6,0,11254
19,7.3872e+05,1,2,4,4,8,4,134,90,78,1,2408.1,0,11254
19,7.3872e+05,1,2,5,1,5,1,11,270,67,1,4942.6,0,11254
19,7.3872e+05,1,2,6,3,8,4,134,270,78,0,2837.5,-10000,1253.7
19,7.3872e+05,1,2,7,2,6,2,44,90,-99,-99,-99,-10000,0
19,7.3872e+05,1,2,8,3,7,3,88,90,78,1,2568.8,0,0
19,7.3872e+05,1,2,9,3,5,1,26,270,67,1,4080.3,0,0
19,7.3872e+05,1,2,10,1,7,3,80,270,67,1,459.59,15404,15404
19,7.3872e+05,1,2,11,2,5,1,11,90,78,1,2974.3,0,15404
19,7.3872e+05,1,2,12,1,8,4,119,270,67,1,1085.7,9142.8,24547
19,7.3872e+05,1,2,13,3,6,2,50,270,67,1,3536.3,0,24547
19,7.3872e+05,1,2,14,2,7,3,80,90,78,1,385.93,16141,40688
19,7.3872e+05,1,2,15,4,5,1,26,90,78,1,3305.2,0,40688
19,7.3872e+05,1,2,16,4,6,2,50,90,78,1,2819.7,0,40688
19,7.3872e+05,1,3,1,2,12,4,119,270,67,1,1929.4,705.8,41393
19,7.3872e+05,1,3,2,4,9,1,26,270,67,1,1049.3,950.71,42344
19,7.3872e+05,1,3,3,2,10,2,44,90,78,1,2645.9,0,42344
19,7.3872e+05,1,3,4,1,12,4,119,90,78,1,3114.3,0,42344
19,7.3872e+05,1,3,5,1,11,3,80,270,78,0,3403.7,-10000,32344
19,7.3872e+05,1,3,6,4,10,2,50,90,78,1,2474.5,0,32344
19,7.3872e+05,1,3,7,4,12,4,134,90,78,1,3277,0,32344
19,7.3872e+05,1,3,8,2,9,1,11,90,78,1,1272.6,7273.7,39618
19,7.3872e+05,1,3,9,2,11,3,80,90,78,1,1204.7,7953.3,47571
19,7.3872e+05,1,3,10,3,10,2,50,270,67,1,1147.1,852.86,48424
19,7.3872e+05,1,3,11,1,9,1,11,270,67,1,1219.9,7800.9,56225
19,7.3872e+05,1,3,12,3,11,3,88,270,67,1,3905.9,0,56225
19,7.3872e+05,1,3,13,1,10,2,44,270,67,1,2747,0,56225
19,7.3872e+05,1,3,14,3,12,4,134,270,67,1,2843.4,0,56225
19,7.3872e+05,1,3,15,4,11,3,88,90,78,1,2015.5,0,56225
19,7.3872e+05,1,3,16,3,9,1,26,90,78,1,1165.7,834.33,57059
19,7.3872e+05,1,4,1,3,14,2,50,90,78,1,1437.6,562.43,57622
19,7.3872e+05,1,4,2,3,15,3,88,270,67,1,3386.8,0,57622
19,7.3872e+05,1,4,3,1,13,1,11,90,78,1,913.65,10864,68485
19,7.3872e+05,1,4,4,3,16,4,134,270,67,1,3922.6,0,68485
19,7.3872e+05,1,4,5,3,13,1,26,270,67,1,1964.4,35.558,68521
19,7.3872e+05,1,4,6,4,15,3,88,270,67,1,2364.3,0,68521
19,7.3872e+05,1,4,7,2,16,4,119,90,78,1,1827.7,1723.1,70244
19,7.3872e+05,1,4,8,4,13,1,26,90,78,1,1073.3,926.72,71170
19,7.3872e+05,1,4,9,4,16,4,134,90,78,1,3740.8,0,71170
19,7.3872e+05,1,4,10,2,15,3,80,90,78,1,1574.1,4258.5,75429
19,7.3872e+05,1,4,11,2,13,1,11,270,67,1,1220.8,7791.7,83221
19,7.3872e+05,1,4,12,1,14,2,44,270,67,1,2162.9,0,83221
19,7.3872e+05,1,4,13,1,16,4,119,90,78,1,1874.3,1257.2,84478
19,7.3872e+05,1,4,14,4,14,2,50,270,67,1,2885.3,0,84478
19,7.3872e+05,1,4,15,1,15,3,80,270,67,1,1128.2,8717.8,93196
19,7.3872e+05,1,4,16,2,14,2,44,90,67,0,2697.3,-10000,83196
19,7.3872e+05,1,5,1,3,19,3,88,270,67,1,1308.1,691.87,83888
19,7.3872e+05,1,5,2,3,17,1,26,270,67,1,2974.6,0,83888
19,7.3872e+05,1,5,3,3,18,2,50,270,67,1,2734.5,0,83888
19,7.3872e+05,1,5,4,1,20,4,119,90,78,1,1967.6,324.21,84212
19,7.3872e+05,1,5,5,1,19,3,80,90,78,1,1855.5,1445.1,85657
